40072,三重南東沖５０ｋｍＡ,みえなんとうおき５０ｋｍＡ,,三重南東沖５０ｋｍ,
40080,三重南東沖４０ｋｍＡ,みえなんとうおき４０ｋｍＡ,,三重南東沖４０ｋｍ,
40081,三重南東沖４０ｋｍＢ,みえなんとうおき４０ｋｍＢ,,三重南東沖４０ｋｍ,
40082,三重南東沖３０ｋｍＡ,みえなんとうおき３０ｋｍＡ,,三重南東沖３０ｋｍ,
40090,三重尾鷲沖,みえおわせおき,,三重尾鷲沖,
50001,舞鶴,まいづる,,,
51001,大阪天保山,おおさかてんぽうざん,,,
51002,岬町淡輪,みさきちょうたんのわ,,,
52001,豊岡市津居山,とよおかしついやま,,,
52101,神戸,こうべ,,,
52102,姫路,ひめじ,,,
52202,洲本,すもと,,,
53001,那智勝浦町浦神,なちかつうらちょううらがみ,,,
53002,串本町袋港,くしもとちょうふくろこう,,,
53004,和歌山,わかやま,,,
53006,御坊市祓井戸,ごぼうしはらいど,,,
53007,白浜町堅田,しらはまちょうかたた,,,
53060,和歌山沖８０ｋｍＡ,わかやまおき８０ｋｍＡ,,和歌山沖８０ｋｍ,
53061,和歌山沖８０ｋｍＢ,わかやまおき８０ｋｍＢ,,和歌山沖８０ｋｍ,
53062,和歌山沖７０ｋｍＡ,わかやまおき７０ｋｍＡ,,和歌山沖７０ｋｍ,
53063,和歌山沖７０ｋｍＢ,わかやまおき７０ｋｍＢ,,和歌山沖７０ｋｍ,
53064,和歌山沖８０ｋｍＣ,わかやまおき８０ｋｍＣ,,和歌山沖８０ｋｍ,
53065,和歌山沖８０ｋｍＤ,わかやまおき８０ｋｍＤ,,和歌山沖８０ｋｍ,
53066,和歌山沖８０ｋｍＥ,わかやまおき８０ｋｍＥ,,和歌山沖８０ｋｍ,
53067,和歌山沖７０ｋｍＣ,わかやまおき７０ｋｍＣ,,和歌山沖７０ｋｍ,
53068,和歌山沖７０ｋｍＤ,わかやまおき７０ｋｍＤ,,和歌山沖７０ｋｍ,
53069,和歌山沖７０ｋｍＥ,わかやまおき７０ｋｍＥ,,和歌山沖７０ｋｍ,
53070,和歌山沖５０ｋｍＡ,わかやまおき５０ｋｍＡ,,和歌山沖５０ｋｍ,
53071,和歌山沖５０ｋｍＢ,わかやまおき５０ｋｍＢ,,和歌山沖５０ｋｍ,
53072,和歌山沖６０ｋｍＡ,わかやまおき６０ｋｍＡ,,和歌山沖６０ｋｍ,
53073,和歌山沖６０ｋｍＢ,わかやまおき６０ｋｍＢ,,和歌山沖６０ｋｍ,
53074,和歌山沖６０ｋｍＣ,わかやまおき６０ｋｍＣ,,和歌山沖６０ｋｍ,
53075,和歌山沖５０ｋｍＣ,わかやまおき５０ｋｍＣ,,和歌山沖５０ｋｍ,
53076,和歌山沖５０ｋｍＤ,わかやまおき５０ｋｍＤ,,和歌山沖５０ｋｍ,
53077,和歌山沖５０ｋｍＥ,わかやまおき５０ｋｍＥ,,和歌山沖５０ｋｍ,
53078,和歌山沖５０ｋｍＦ,わかやまおき５０ｋｍＦ,,和歌山沖５０ｋｍ,
53079,和歌山沖４０ｋｍＡ,わかやまおき４０ｋｍＡ,,和歌山沖４０ｋｍ,
53080,和歌山沖３０ｋｍＡ,わかやまおき３０ｋｍＡ,,和歌山沖３０ｋｍ,
53081,和歌山沖３０ｋｍＢ,わかやまおき３０ｋｍＢ,,和歌山沖３０ｋｍ,
53082,和歌山沖４０ｋｍＢ,わかやまおき４０ｋｍＢ,,和歌山沖４０ｋｍ,
53083,和歌山沖４０ｋｍＣ,わかやまおき４０ｋｍＣ,,和歌山沖４０ｋｍ,
53084,和歌山沖４０ｋｍＤ,わかやまおき４０ｋｍＤ,,和歌山沖４０ｋｍ,
53085,和歌山沖４０ｋｍＥ,わかやまおき４０ｋｍＥ,,和歌山沖４０ｋｍ,
53086,和歌山沖４０ｋｍＦ,わかやまおき４０ｋｍＦ,,和歌山沖４０ｋｍ,
53087,和歌山沖４０ｋｍＧ,わかやまおき４０ｋｍＧ,,和歌山沖４０ｋｍ,
53088,和歌山沖３０ｋｍＣ,わかやまおき３０ｋｍＣ,,和歌山沖３０ｋｍ,
53089,和歌山沖３０ｋｍＤ,わかやまおき３０ｋｍＤ,,和歌山沖３０ｋｍ,
53090,和歌山白浜沖,わかやましらはまおき,,和歌山白浜沖,
54001,境港市境,さかいみなとしさかい,,,
54030,岩美町田後,いわみちょうたじり,,,
55001,浜田,はまだ,,,
55101,隠岐西郷,おきさいごう,,,
56001,玉野市宇野,たまのしうの,,,
57001,広島,ひろしま,,,
57002,呉,くれ,,,
58001,小松島,こまつしま,,,
58002,徳島由岐,とくしまゆき,,,
58070,徳島沖５０ｋｍＡ,とくしまおき５０ｋｍＡ,,徳島沖５０ｋｍ,
58071,徳島沖５０ｋｍＢ,とくしまおき５０ｋｍＢ,,徳島沖５０ｋｍ,
58080,徳島沖４０ｋｍＡ,とくしまおき４０ｋｍＡ,,徳島沖４０ｋｍ,
58081,徳島沖４０ｋｍＢ,とくしまおき４０ｋｍＢ,,徳島沖４０ｋｍ,
58090,徳島海陽沖,とくしまかいようおき,,徳島海陽沖,
59001,高松,たかまつ,,,
59020,坂出市与島港,さかいでしよしまこう,,,
59022,多度津港,たどつこう,,,
60001,宇和島,うわじま,,,
60101,松山,まつやま,,,
60121,今治市馬島,いまばりしうましま,,,
61001,室戸市室戸岬,むろとしむろとみさき,,,
61002,高知,こうち,,,
61003,土佐清水,とさしみず,,,
61020,須崎港,すさきこう,,,
61050,高知沖１００ｋｍＡ,こうちおき１００ｋｍＡ,,高知沖１００ｋｍ,
61060,高知沖７０ｋｍＡ,こうちおき７０ｋｍＡ,,高知沖７０ｋｍ,
61061,高知沖８０ｋｍＡ,こうちおき８０ｋｍＡ,,高知沖８０ｋｍ,
61062,高知沖７０ｋｍＢ,こうちおき７０ｋｍＢ,,高知沖７０ｋｍ,
61063,高知沖７０ｋｍＣ,こうちおき７０ｋｍＣ,,高知沖７０ｋｍ,
61070,高知沖６０ｋｍＡ,こうちおき６０ｋｍＡ,,高知沖６０ｋｍ,
61090,高知足摺岬沖,こうちあしずりみさきおき,,高知足摺岬沖,
61091,高知室戸岬沖,こうちむろとみさきおき,,高知室戸岬沖,
70021,下関市南風泊港,しものせきしはえどまりこう,,,
70101,下関市彦島弟子待,しものせきしひこしまでしまつ,,,
70102,徳山,とくやま,,,
70120,宇部港,うべこう,,,
70121,三田尻中関港,みたじりなかのせきこう,,,
70122,下関港長府,しものせきこうちょうふ,,,
71002,北九州市門司,きたきゅうしゅうしもじ,,,
71021,苅田港,かんだこう,,,
71022,北九州港青浜,きたきゅうしゅうこうあおはま,,,
71101,福岡市博多,ふくおかしはかた,,,
71120,北九州港日明,きたきゅうしゅうこうひあがり,,,
71201,大牟田市三池,おおむたしみいけ,,,
71202,太良町大浦野崎,たらちょうおおうらのざき,,,
71203,三角,みすみ,,,
71220,八代港,やつしろこう,,,
71221,天草市本渡港,あまくさしほんどこう,,,
71222,熊本港,くまもとこう,,,
72020,唐津港,からつこう,,,
72030,玄海町仮屋,げんかいちょうかりや,,,
73001,長崎,ながさき,,,
73002,口之津,くちのつ,,,
73003,福江島福江港,ふくえじまふくえこう,,,
73004,佐世保,させぼ,,,
73020,長崎港皇后,ながさきこうこうご,,,
73021,平戸市田平港,ひらどしたびらこう,,,
73102,対馬比田勝,つしまひたかつ,,,
73110,対馬市厳原,つしましいづはら,,,
73120,壱岐島郷ノ浦港,いきのしまごうのうらこう,,,
74000,苓北町都呂々,れいほくまちとろろ,,,
75001,大分,おおいた,,,
75020,別府港,べっぷこう,,,
75100,佐伯市松浦,さいきしまつうら,,,
76001,日向市細島,ひゆうがしほそしま,,,
76002,日南市油津,にちなんしあぶらつ,,,
76020,宮崎港,みやざきこう,,,
76090,宮崎日向沖,みやざきひゅうがおき,,宮崎日向沖,
77002,南大隅町大泊,みなみおおすみちょうおおどまり,,,
77020,志布志港,しぶしこう,,,
77102,種子島西之表,たねがしまにしのおもて,,,
77103,種子島熊野,たねがしまくまの,,,
77203,中之島,なかのしま,,,
77204,奄美市小湊,あまみしこみなと,,,
77205,奄美市名瀬,あまみしなぜ,,,
77302,枕崎,まくらざき,,,
77303,鹿児島,かごしま,,,
77330,阿久根,あくね,,,
80001,那覇,なは,,,
80002,久米島,くめじま,,,
80030,南城市安座真,なんじょうしあざま,,,
80102,南大東漁港,みなみだいとうぎょこう,,,
80203,西表島,いりおもてじま,,,
80204,与那国島久部良,よなぐにじまくぶら,,,
80205,石垣島石垣港,いしがきじまいしがきこう,,,
80206,宮古島平良,みやこじまひらら,,,
91010,釧路沖１１０ｋｍＡ,くしろおき１１０ｋｍＡ,,釧路沖１１０ｋｍ,
91011,十勝沖１１０ｋｍＡ,とかちおき１１０ｋｍＡ,,十勝沖１１０ｋｍ,
91012,十勝沖１２０ｋｍＡ,とかちおき１２０ｋｍＡ,,十勝沖１２０ｋｍ,
91020,釧路沖１３０ｋｍＡ,くしろおき１３０ｋｍＡ,,釧路沖１３０ｋｍ,
91030,釧路沖１５０ｋｍＡ,くしろおき１５０ｋｍＡ,,釧路沖１５０ｋｍ,
91031,十勝沖１５０ｋｍＡ,とかちおき１５０ｋｍＡ,,十勝沖１５０ｋｍ,
91032,釧路沖１６０ｋｍＡ,くしろおき１６０ｋｍＡ,,釧路沖１６０ｋｍ,
92010,青森東方沖１２０ｋｍＡ,あおもりとうほうおき１２０ｋｍＡ,,青森東方沖１２０ｋｍ,
92030,青森東方沖１６０ｋｍＡ,あおもりとうほうおき１６０ｋｍＡ,,青森東方沖１６０ｋｍ,
92040,青森東方沖１８０ｋｍＡ,あおもりとうほうおき１８０ｋｍＡ,,青森東方沖１８０ｋｍ,
92041,青森東方沖２００ｋｍＡ,あおもりとうほうおき２００ｋｍＡ,,青森東方沖２００ｋｍ,
92042,青森東方沖２００ｋｍＢ,あおもりとうほうおき２００ｋｍＢ,,青森東方沖２００ｋｍ,
92110,岩手沖１１０ｋｍＡ,いわておき１１０ｋｍＡ,,岩手沖１１０ｋｍ,
92111,岩手沖１２０ｋｍＡ,いわておき１２０ｋｍＡ,,岩手沖１２０ｋｍ,
92112,岩手沖１２０ｋｍＢ,いわておき１２０ｋｍＢ,,岩手沖１２０ｋｍ,
92120,岩手沖１４０ｋｍＡ,いわておき１４０ｋｍＡ,,岩手沖１４０ｋｍ,
92121,岩手沖１４０ｋｍＢ,いわておき１４０ｋｍＢ,,岩手沖１４０ｋｍ,
92122,岩手沖１４０ｋｍＣ,いわておき１４０ｋｍＣ,,岩手沖１４０ｋｍ,
92130,岩手沖１５０ｋｍＡ,いわておき１５０ｋｍＡ,,岩手沖１５０ｋｍ,
92131,岩手沖１６０ｋｍＡ,いわておき１６０ｋｍＡ,,岩手沖１６０ｋｍ,
92132,岩手沖１７０ｋｍＡ,いわておき１７０ｋｍＡ,,岩手沖１７０ｋｍ,
92133,岩手沖１７０ｋｍＢ,いわておき１７０ｋｍＢ,,岩手沖１７０ｋｍ,
92134,岩手沖１７０ｋｍＣ,いわておき１７０ｋｍＣ,,岩手沖１７０ｋｍ,
92210,宮城沖１１０ｋｍＡ,みやぎおき１１０ｋｍＡ,,宮城沖１１０ｋｍ,
92211,宮城沖１１０ｋｍＢ,みやぎおき１１０ｋｍＢ,,宮城沖１１０ｋｍ,
92212,宮城沖１２０ｋｍＡ,みやぎおき１２０ｋｍＡ,,宮城沖１２０ｋｍ,
92220,宮城沖１３０ｋｍＡ,みやぎおき１３０ｋｍＡ,,宮城沖１３０ｋｍ,
92221,宮城沖１４０ｋｍＡ,みやぎおき１４０ｋｍＡ,,宮城沖１４０ｋｍ,
92230,宮城沖１５０ｋｍＡ,みやぎおき１５０ｋｍＡ,,宮城沖１５０ｋｍ,
92231,宮城沖１６０ｋｍＡ,みやぎおき１６０ｋｍＡ,,宮城沖１６０ｋｍ,
92232,宮城沖１６０ｋｍＢ,みやぎおき１６０ｋｍＢ,,宮城沖１６０ｋｍ,
92240,宮城沖１８０ｋｍＡ,みやぎおき１８０ｋｍＡ,,宮城沖１８０ｋｍ,
92241,宮城沖１８０ｋｍＢ,みやぎおき１８０ｋｍＢ,,宮城沖１８０ｋｍ,
92242,宮城沖１９０ｋｍＡ,みやぎおき１９０ｋｍＡ,,宮城沖１９０ｋｍ,
92500,福島沖１００ｋｍＡ,ふくしまおき１００ｋｍＡ,,福島沖１００ｋｍ,
92510,福島沖１２０ｋｍＡ,ふくしまおき１２０ｋｍＡ,,福島沖１２０ｋｍ,
92520,福島沖１３０ｋｍＡ,ふくしまおき１３０ｋｍＡ,,福島沖１３０ｋｍ,
92521,福島沖１４０ｋｍＡ,ふくしまおき１４０ｋｍＡ,,福島沖１４０ｋｍ,
92530,福島沖１６０ｋｍＡ,ふくしまおき１６０ｋｍＡ,,福島沖１６０ｋｍ,
92531,福島沖１７０ｋｍＡ,ふくしまおき１７０ｋｍＡ,,福島沖１７０ｋｍ,
92540,福島沖１８０ｋｍＡ,ふくしまおき１８０ｋｍＡ,,福島沖１８０ｋｍ,
93010,茨城沖１１０ｋｍＡ,いばらきおき１１０ｋｍＡ,,茨城沖１１０ｋｍ,
93011,茨城沖１２０ｋｍＡ,いばらきおき１２０ｋｍＡ,,茨城沖１２０ｋｍ,
93020,茨城沖１４０ｋｍＡ,いばらきおき１４０ｋｍＡ,,茨城沖１４０ｋｍ,
93021,茨城沖１４０ｋｍＢ,いばらきおき１４０ｋｍＢ,,茨城沖１４０ｋｍ,
93030,茨城沖１６０ｋｍＡ,いばらきおき１６０ｋｍＡ,,茨城沖１６０ｋｍ,
93031,茨城沖１６０ｋｍＢ,いばらきおき１６０ｋｍＢ,,茨城沖１６０ｋｍ,
93100,千葉東方沖１００ｋｍＡ,ちばとうほうおき１００ｋｍＡ,,千葉東方沖１００ｋｍ,
93110,千葉東方沖１１０ｋｍＡ,ちばとうほうおき１１０ｋｍＡ,,千葉東方沖１１０ｋｍ,
93111,千葉南東沖１１０ｋｍＡ,ちばなんとうおき１１０ｋｍＡ,,千葉南東沖１１０ｋｍ,
93112,千葉南東沖１２０ｋｍＡ,ちばなんとうおき１２０ｋｍＡ,,千葉南東沖１２０ｋｍ,
93113,千葉南東沖１２０ｋｍＢ,ちばなんとうおき１２０ｋｍＢ,,千葉南東沖１２０ｋｍ,
93120,千葉南東沖１４０ｋｍＡ,ちばなんとうおき１４０ｋｍＡ,,千葉南東沖１４０ｋｍ,
93121,千葉南東沖１４０ｋｍＢ,ちばなんとうおき１４０ｋｍＢ,,千葉南東沖１４０ｋｍ,
95300,和歌山沖１００ｋｍＡ,わかやまおき１００ｋｍＡ,,和歌山沖１００ｋｍ,
95301,和歌山沖１００ｋｍＢ,わかやまおき１００ｋｍＢ,,和歌山沖１００ｋｍ,
95302,和歌山沖１００ｋｍＣ,わかやまおき１００ｋｍＣ,,和歌山沖１００ｋｍ,
95303,和歌山沖１００ｋｍＤ,わかやまおき１００ｋｍＤ,,和歌山沖１００ｋｍ,
95310,和歌山沖１１０ｋｍＡ,わかやまおき１１０ｋｍＡ,,和歌山沖１１０ｋｍ,
